fecha_hora_EST,fecha_hora_UTC,temperatura_agua_C,pH,conductividad_especifica_mS_cm,presion_atmosferica_hPa,hora_del_dia,radiacion_PAR_mmol_m2_15min,turbidez_FNU_NTU,oxigeno_disuelto_mg_L
2022-08-04T10:15,2022-08-04T15:15+00:00,31.6,7.5,9.89,1019,10.25,1259.1,8,4.3
2022-08-04T10:30,2022-08-04T15:30+00:00,31.4,7.5,9.1,1019,10.5,1272.7,7,4.8
2022-08-04T10:45,2022-08-04T15:45+00:00,31.5,7.5,10.08,1019,10.75,1610.4,18,4.5
2022-08-04T11:30,2022-08-04T16:30+00:00,31.3,7.5,8.78,1019,11.5,1733.6,10,4.9
2022-08-04T11:45,2022-08-04T16:45+00:00,31.2,7.5,8.17,1019,11.75,1504,8,5.3
2022-08-04T12:00,2022-08-04T17:00+00:00,31.2,7.5,7.75,1019,12,1781.3,7,5.4
2022-08-04T12:15,2022-08-04T17:15+00:00,31.3,7.5,7.52,1019,12.25,1910.5,8,5.3
2022-08-04T12:30,2022-08-04T17:30+00:00,31.4,7.5,7.61,1019,12.5,1613.4,9,5.3
2022-08-04T12:45,2022-08-04T17:45+00:00,31.5,7.4,7.64,1019,12.75,1911.7,10,5.2
2022-08-04T13:00,2022-08-04T18:00+00:00,31.7,7.4,7.08,1019,13,1866.7,9,5.4
2022-08-04T13:15,2022-08-04T18:15+00:00,31.6,7.4,7.67,1019,13.25,1893.7,11,4.9
2022-08-04T13:30,2022-08-04T18:30+00:00,31.6,7.3,9.21,1018,13.5,1869.9,18,3.9
2022-08-04T18:15,2022-08-04T23:15+00:00,31.9,7.3,10.32,1017,18.25,447.9,13,3.4
2022-08-04T18:30,2022-08-04T23:30+00:00,31.9,7.2,10.41,1017,18.5,258.5,10,2.9
2022-08-04T18:45,2022-08-04T23:45+00:00,31.9,7.2,10.41,1017,18.75,107.9,8,2.6
2022-08-04T19:00,2022-08-05T00:00+00:00,32,7.2,10.39,1017,19,47.3,7,2.2
2022-08-04T19:15,2022-08-05T00:15+00:00,32,7.2,10.32,1017,19.25,36.6,7,2
2022-08-04T19:30,2022-08-05T00:30+00:00,32.1,7.2,10.28,1018,19.5,20.4,9,2.9
2022-08-04T19:45,2022-08-05T00:45+00:00,32.2,7.3,10.29,1018,19.75,3,9,3.2
2022-08-04T20:00,2022-08-05T01:00+00:00,32.3,7.3,10.3,1018,20,0.1,7,2.9
2022-08-04T20:15,2022-08-05T01:15+00:00,32.3,7.2,10.31,1018,20.25,0,7,2.7
2022-08-04T20:30,2022-08-05T01:30+00:00,32.4,7.2,10.34,1018,20.5,0,6,2.9
2022-08-04T20:45,2022-08-05T01:45+00:00,32.4,7.4,10.37,1018,20.75,0,8,4.1
2022-08-04T21:00,2022-08-05T02:00+00:00,32.4,7.3,10.38,1018,21,0,8,3.6
2022-08-05T00:00,2022-08-05T05:00+00:00,32.4,7.5,10.65,1018,0,0,8,4.7
2022-08-05T00:15,2022-08-05T05:15+00:00,32.5,7.6,10.73,1019,0.25,0,9,4.9
2022-08-05T00:30,2022-08-05T05:30+00:00,32.5,7.4,10.76,1019,0.5,0,9,4.4
2022-08-05T00:45,2022-08-05T05:45+00:00,32.5,7.6,10.82,1018,0.75,0,9,5.3
2022-08-05T01:00,2022-08-05T06:00+00:00,32.5,7.5,10.88,1018,1,0,8,4.4
2022-08-05T01:15,2022-08-05T06:15+00:00,32.5,7.5,10.95,1018,1.25,0,11,4.4
2022-08-05T01:30,2022-08-05T06:30+00:00,32.5,7.5,11.01,1018,1.5,0,11,4.6
2022-08-05T01:45,2022-08-05T06:45+00:00,32.6,7.5,11.13,1019,1.75,0,9,4.7
2022-08-05T02:00,2022-08-05T07:00+00:00,32.6,7.5,11.2,1019,2,0,8,4.3
2022-08-05T02:15,2022-08-05T07:15+00:00,32.5,7.4,11.25,1018,2.25,0,9,4
2022-08-05T02:30,2022-08-05T07:30+00:00,32.5,7.5,11.41,1018,2.5,0,9,4.4
2022-08-05T02:45,2022-08-05T07:45+00:00,32.5,7.5,11.55,1018,2.75,0,8,4.6
2022-08-05T03:00,2022-08-05T08:00+00:00,32.5,7.5,11.62,1018,3,0,12,4.7
2022-08-05T03:15,2022-08-05T08:15+00:00,32.5,7.4,11.62,1018,3.25,0,7,3.9
2022-08-05T03:30,2022-08-05T08:30+00:00,32.5,7.4,11.62,1018,3.5,0,9,4
2022-08-05T03:45,2022-08-05T08:45+00:00,32.5,7.5,11.64,1018,3.75,0,9,4.4
2022-08-05T04:00,2022-08-05T09:00+00:00,32.5,7.5,11.66,1018,4,0,12,4.4
2022-08-05T04:15,2022-08-05T09:15+00:00,32.5,7.5,11.68,1018,4.25,0,8,4.4
2022-08-05T04:30,2022-08-05T09:30+00:00,32.4,7.6,11.78,1018,4.5,0,11,4.8
2022-08-05T04:45,2022-08-05T09:45+00:00,32.5,7.6,11.96,1018,4.75,0,11,4.9
2022-08-05T05:00,2022-08-05T10:00+00:00,32.5,7.7,12.06,1018,5,0,11,5.1
2022-08-05T05:15,2022-08-05T10:15+00:00,32.4,7.7,12.07,1018,5.25,0,8,5
2022-08-05T05:30,2022-08-05T10:30+00:00,32.4,7.7,12.14,1018,5.5,0,8,4.9
2022-08-05T05:45,2022-08-05T10:45+00:00,32.5,7.7,12.39,1018,5.75,0,9,5
2022-08-05T06:00,2022-08-05T11:00+00:00,32.6,7.6,12.75,1019,6,0.8,9,4.8
2022-08-05T06:15,2022-08-05T11:15+00:00,32.6,7.5,12.93,1019,6.25,13.4,9,4.2
2022-08-05T06:30,2022-08-05T11:30+00:00,32.5,7.5,13.05,1019,6.5,63.2,8,4.3
2022-08-05T06:45,2022-08-05T11:45+00:00,32.2,7.5,14.02,1019,6.75,186,12,4.2
2022-08-05T07:00,2022-08-05T12:00+00:00,32.1,7.4,14.81,1019,7,350.4,11,3.7
2022-08-05T07:15,2022-08-05T12:15+00:00,32,7.4,16.04,1019,7.25,467.7,11,3.4
2022-08-05T07:30,2022-08-05T12:30+00:00,32,7.5,16.7,1019,7.5,538.1,9,3.7
2022-08-05T07:45,2022-08-05T12:45+00:00,32,7.4,17.46,1019,7.75,565.2,11,3.2
2022-08-05T08:00,2022-08-05T13:00+00:00,32,7.4,17.98,1019,8,532.6,9,3.2
2022-08-05T08:15,2022-08-05T13:15+00:00,32,7.4,18.31,1019,8.25,567.5,10,2.9
2022-08-05T08:30,2022-08-05T13:30+00:00,32,7.3,18.62,1019,8.5,177.4,11,2.8
2022-08-05T08:45,2022-08-05T13:45+00:00,32.1,7.3,18.8,1019,8.75,156.8,9,2.3
2022-08-05T09:00,2022-08-05T14:00+00:00,32.1,7.3,18.87,1020,9,222.9,9,1.9
2022-08-05T09:15,2022-08-05T14:15+00:00,32.1,7.2,18.88,1020,9.25,310,8,1.7
2022-08-05T09:30,2022-08-05T14:30+00:00,32.1,7.2,18.85,1020,9.5,212.2,6,1.2
2022-08-05T09:45,2022-08-05T14:45+00:00,32.1,7.1,18.84,1020,9.75,242.1,7,0.7
2022-08-05T10:00,2022-08-05T15:00+00:00,32.1,7.1,18.85,1020,10,244.3,8,1
2022-08-05T10:15,2022-08-05T15:15+00:00,32.1,7.1,18.84,1020,10.25,193.8,7,0.8
2022-08-05T10:30,2022-08-05T15:30+00:00,32,7.2,18.84,1020,10.5,199.3,8,1.2
2022-08-05T10:45,2022-08-05T15:45+00:00,32.1,7.2,18.83,1020,10.75,152.1,10,1.7
2022-08-05T11:00,2022-08-05T16:00+00:00,32.1,7.3,18.82,1020,11,146.9,12,2
2022-08-05T11:15,2022-08-05T16:15+00:00,32.1,7.3,18.8,1021,11.25,148.8,10,2
2022-08-05T11:30,2022-08-05T16:30+00:00,32.1,7.3,18.76,1020,11.5,158.7,11,1.9
2022-08-05T11:45,2022-08-05T16:45+00:00,32.1,7.2,18.74,1020,11.75,222.9,8,1.2
2022-08-05T12:00,2022-08-05T17:00+00:00,32.1,7.2,18.72,1020,12,465.9,7,0.8
2022-08-05T12:15,2022-08-05T17:15+00:00,32.1,7.1,18.71,1020,12.25,1102.3,7,0.5
2022-08-05T12:30,2022-08-05T17:30+00:00,32.1,7.1,18.7,1020,12.5,2223.8,6,0.2
2022-08-05T12:45,2022-08-05T17:45+00:00,32.1,7.1,18.67,1020,12.75,1939.7,8,0.3
2022-08-05T13:00,2022-08-05T18:00+00:00,32.1,7.1,18.61,1020,13,1768.8,9,0.4
2022-08-05T13:15,2022-08-05T18:15+00:00,32.1,7.2,18.58,1020,13.25,1844.5,11,0.8
2022-08-05T13:30,2022-08-05T18:30+00:00,32.1,7.2,18.6,1020,13.5,1799.4,9,0.8
2022-08-05T13:45,2022-08-05T18:45+00:00,32.1,7.2,18.65,1020,13.75,1523.7,13,1
2022-08-05T14:00,2022-08-05T19:00+00:00,32.1,7.2,18.7,1020,14,1310.6,10,1
2022-08-05T14:15,2022-08-05T19:15+00:00,32.1,7.2,18.72,1019,14.25,1752.5,9,0.8
2022-08-05T14:30,2022-08-05T19:30+00:00,32.1,7.2,18.78,1019,14.5,1597.3,14,1
2022-08-05T14:45,2022-08-05T19:45+00:00,32.1,7.2,18.83,1019,14.75,1215.1,11,0.7
2022-08-05T15:00,2022-08-05T20:00+00:00,32.1,7.2,18.87,1019,15,1600.1,10,0.6
2022-08-05T15:15,2022-08-05T20:15+00:00,32.1,7.2,18.89,1019,15.25,1507.2,10,0.6
2022-08-05T15:30,2022-08-05T20:30+00:00,32.1,7.2,18.92,1019,15.5,1369,9,0.6
2022-08-05T15:45,2022-08-05T20:45+00:00,32.1,7.2,18.92,1018,15.75,1392.7,7,0.3
2022-08-05T16:00,2022-08-05T21:00+00:00,32.1,7.1,18.92,1018,16,1348.7,7,0.4
2022-08-05T16:15,2022-08-05T21:15+00:00,32.1,7.1,18.87,1019,16.25,1227.2,8,0.3
2022-08-05T16:30,2022-08-05T21:30+00:00,32.1,7.2,18.93,1019,16.5,823.9,7,0.4
2022-08-05T16:45,2022-08-05T21:45+00:00,32.1,7.2,18.95,1019,16.75,610.9,8,0.6
2022-08-05T17:00,2022-08-05T22:00+00:00,32.1,7.2,18.92,1019,17,485.4,8,0.5
2022-08-05T17:15,2022-08-05T22:15+00:00,32.1,7.2,19.06,1019,17.25,432.5,8,0.7
2022-08-05T17:30,2022-08-05T22:30+00:00,32.1,7.2,19.12,1018,17.5,521.1,7,0.6
2022-08-05T17:45,2022-08-05T22:45+00:00,32.1,7.1,19.13,1019,17.75,454.9,7,0.3
2022-08-05T18:00,2022-08-05T23:00+00:00,32.1,7.2,19.02,1018,18,478.4,9,0.6
2022-08-05T18:15,2022-08-05T23:15+00:00,32.1,7.2,18.77,1018,18.25,429.7,9,1.3
2022-08-05T18:30,2022-08-05T23:30+00:00,32,7.3,17.82,1018,18.5,307.3,9,2.3
2022-08-05T18:45,2022-08-05T23:45+00:00,32,7.3,17.72,1018,18.75,159,9,2.1
2022-08-05T19:00,2022-08-06T00:00+00:00,32.1,7.2,17.61,1019,19,101,9,1.7
2022-08-05T19:15,2022-08-06T00:15+00:00,32.1,7.2,17.47,1019,19.25,43,8,1.9
2022-08-05T19:30,2022-08-06T00:30+00:00,32.2,7.2,17.44,1019,19.5,15.8,8,1.8
2022-08-05T19:45,2022-08-06T00:45+00:00,32.3,7.3,17.39,1019,19.75,2.6,7,2
2022-08-05T20:00,2022-08-06T01:00+00:00,32.5,7.4,17.22,1019,20,0.1,10,3.6
2022-08-05T20:15,2022-08-06T01:15+00:00,32.7,7.5,17.2,1019,20.25,0,12,4
2022-08-05T20:30,2022-08-06T01:30+00:00,32.7,7.4,17.19,1019,20.5,0,7,3.8
2022-08-05T20:45,2022-08-06T01:45+00:00,32.8,7.5,16.97,1019,20.75,0,7,3.8
2022-08-05T21:00,2022-08-06T02:00+00:00,32.9,7.5,16.22,1020,21,0,7,4.7
2022-08-05T21:15,2022-08-06T02:15+00:00,32.7,7.4,17.15,1020,21.25,0,12,3.4
2022-08-05T21:30,2022-08-06T02:30+00:00,32.7,7.3,17.36,1020,21.5,0,9,2.5
2022-08-05T21:45,2022-08-06T02:45+00:00,32.7,7.2,17.43,1020,21.75,0,11,2
2022-08-05T22:00,2022-08-06T03:00+00:00,32.7,7.2,17.64,1020,22,0,9,2
2022-08-05T22:15,2022-08-06T03:15+00:00,32.7,7.2,17.7,1020,22.25,0,6,1.6
2022-08-05T22:30,2022-08-06T03:30+00:00,32.7,7.1,17.69,1020,22.5,0,10,1.2
2022-08-05T22:45,2022-08-06T03:45+00:00,32.7,7.1,17.71,1020,22.75,0,9,1.7
2022-08-05T23:00,2022-08-06T04:00+00:00,32.7,7.2,17.71,1020,23,0,9,1.8
2022-08-05T23:15,2022-08-06T04:15+00:00,32.6,7.2,17.72,1020,23.25,0,9,1.4
2022-08-05T23:30,2022-08-06T04:30+00:00,32.6,7.1,17.73,1020,23.5,0,7,0.9
2022-08-05T23:45,2022-08-06T04:45+00:00,32.6,7.1,17.75,1020,23.75,0,6,0.8
2022-08-06T00:00,2022-08-06T05:00+00:00,32.6,7.1,17.77,1020,0,0,6,0.8
2022-08-06T00:15,2022-08-06T05:15+00:00,32.6,7.2,17.81,1020,0.25,0,8,1.2
2022-08-06T00:30,2022-08-06T05:30+00:00,32.6,7.2,17.93,1020,0.5,0,12,1.6
2022-08-06T00:45,2022-08-06T05:45+00:00,32.6,7.1,17.93,1020,0.75,0,8,1.2
2022-08-06T01:00,2022-08-06T06:00+00:00,32.6,7.1,17.91,1019,1,0,7,1
2022-08-06T01:15,2022-08-06T06:15+00:00,32.6,7.2,17.8,1019,1.25,0,8,1.4
2022-08-06T01:30,2022-08-06T06:30+00:00,32.6,7.1,17.79,1019,1.5,0,7,1.1
2022-08-06T01:45,2022-08-06T06:45+00:00,32.5,7.1,17.76,1020,1.75,0,7,0.8
2022-08-06T02:00,2022-08-06T07:00+00:00,32.5,7.1,17.75,1019,2,0,7,0.7
2022-08-06T02:15,2022-08-06T07:15+00:00,32.4,7.1,17.73,1019,2.25,0,7,0.6
2022-08-06T02:30,2022-08-06T07:30+00:00,32.4,7.1,17.73,1019,2.5,0,7,0.7
2022-08-06T02:45,2022-08-06T07:45+00:00,32.4,7.2,17.8,1019,2.75,0,13,1.7
2022-08-06T03:00,2022-08-06T08:00+00:00,32.5,7.3,17.89,1019,3,0,9,1.9
2022-08-06T03:15,2022-08-06T08:15+00:00,32.5,7.2,17.95,1019,3.25,0,8,1.6
2022-08-06T03:30,2022-08-06T08:30+00:00,32.6,7.2,17.98,1019,3.5,0,10,1.8
2022-08-06T03:45,2022-08-06T08:45+00:00,32.6,7.3,18.07,1019,3.75,0,10,2.3
2022-08-06T04:00,2022-08-06T09:00+00:00,32.6,7.2,18.13,1020,4,0,12,1.9
2022-08-06T04:15,2022-08-06T09:15+00:00,32.6,7.2,18.2,1019,4.25,0,8,1.2
2022-08-06T04:30,2022-08-06T09:30+00:00,32.6,7.1,18.22,1019,4.5,0,8,0.6
2022-08-06T04:45,2022-08-06T09:45+00:00,32.6,7.1,18.21,1019,4.75,0,7,0.3
2022-08-06T05:00,2022-08-06T10:00+00:00,32.6,7.1,18.21,1019,5,0,7,0.1
2022-08-06T05:15,2022-08-06T10:15+00:00,32.6,7.1,18.2,1019,5.25,0,7,0.1
2022-08-06T05:30,2022-08-06T10:30+00:00,32.6,7.2,18.24,1020,5.5,0,7,1.2
2022-08-06T05:45,2022-08-06T10:45+00:00,32.5,7.2,18.25,1020,5.75,0.1,7,1.3
2022-08-06T06:00,2022-08-06T11:00+00:00,32.5,7.1,18.24,1020,6,2.3,6,0.8
2022-08-06T06:15,2022-08-06T11:15+00:00,32.6,7.1,18.19,1020,6.25,20.9,7,0.8
2022-08-06T06:30,2022-08-06T11:30+00:00,32.6,7.2,17.88,1020,6.5,70.4,10,2
2022-08-06T06:45,2022-08-06T11:45+00:00,32.6,7.3,17.83,1020,6.75,151.4,9,2.1
2022-08-06T07:00,2022-08-06T12:00+00:00,32.5,7.3,18.57,1020,7,281.3,15,2.5
2022-08-06T07:15,2022-08-06T12:15+00:00,32.4,7.4,19.96,1020,7.25,392.7,14,2.6
2022-08-06T07:30,2022-08-06T12:30+00:00,32.4,7.4,20.35,1021,7.5,464.2,11,2.5
2022-08-06T07:45,2022-08-06T12:45+00:00,32.4,7.4,20.63,1021,7.75,318.2,8,2.2
2022-08-06T08:00,2022-08-06T13:00+00:00,32.4,7.4,20.88,1021,8,148.4,7,2.2
2022-08-06T08:15,2022-08-06T13:15+00:00,32.3,7.4,21.07,1021,8.25,134,10,2.5
2022-08-06T08:30,2022-08-06T13:30+00:00,32.2,7.4,21.21,1021,8.5,183.8,9,2.5
2022-08-06T08:45,2022-08-06T13:45+00:00,32.2,7.4,21.33,1022,8.75,201,8,2.5
2022-08-06T09:00,2022-08-06T14:00+00:00,32.2,7.4,21.54,1022,9,197.7,9,2.3
2022-08-06T09:15,2022-08-06T14:15+00:00,32.2,7.4,21.67,1022,9.25,213.9,7,1.8
2022-08-06T09:30,2022-08-06T14:30+00:00,32.2,7.3,21.8,1022,9.5,258.5,7,1.4
2022-08-06T09:45,2022-08-06T14:45+00:00,32.2,7.4,22.02,1022,9.75,879,7,1.7
2022-08-06T10:00,2022-08-06T15:00+00:00,32.1,7.4,22.2,1022,10,1638,9,1.8
2022-08-06T10:15,2022-08-06T15:15+00:00,32.1,7.3,22.38,1022,10.25,504.7,11,1.4
2022-08-06T10:30,2022-08-06T15:30+00:00,32.1,7.3,22.51,1022,10.5,353.2,13,1.3
2022-08-06T10:45,2022-08-06T15:45+00:00,32.1,7.3,22.62,1022,10.75,233.2,12,1
2022-08-06T11:00,2022-08-06T16:00+00:00,32.1,7.2,22.63,1022,11,274.5,7,0.4
2022-08-06T11:15,2022-08-06T16:15+00:00,32.1,7.2,22.66,1022,11.25,144.6,8,0.3
2022-08-06T11:30,2022-08-06T16:30+00:00,32.1,7.2,22.68,1022,11.5,45.1,7,0.5
2022-08-06T11:45,2022-08-06T16:45+00:00,32.1,7.3,22.84,1022,11.75,119.5,11,1.4
2022-08-06T12:00,2022-08-06T17:00+00:00,32.1,7.3,22.9,1022,12,174.2,10,1.4
2022-08-06T12:15,2022-08-06T17:15+00:00,32.1,7.4,22.95,1023,12.25,100.1,11,1.9
2022-08-06T12:30,2022-08-06T17:30+00:00,32.1,7.4,23.06,1023,12.5,60.9,9,1.5
2022-08-06T12:45,2022-08-06T17:45+00:00,32.1,7.3,23.13,1022,12.75,87.9,10,1.1
2022-08-06T13:00,2022-08-06T18:00+00:00,32.1,7.3,23.17,1022,13,83.6,10,0.7
2022-08-06T13:15,2022-08-06T18:15+00:00,32.1,7.3,23.17,1022,13.25,100.8,9,0.6
2022-08-06T13:30,2022-08-06T18:30+00:00,32.1,7.2,23.16,1021,13.5,142.2,7,0.4
2022-08-06T13:45,2022-08-06T18:45+00:00,32.1,7.2,23.15,1020,13.75,204.4,7,0.2
2022-08-06T14:00,2022-08-06T19:00+00:00,32.1,7.3,22.89,1020,14,341.9,7,1.4
2022-08-06T14:15,2022-08-06T19:15+00:00,32.1,7.4,22.6,1020,14.25,468,8,1.7
2022-08-06T14:30,2022-08-06T19:30+00:00,32.1,7.3,23.04,1020,14.5,576.5,10,1.2
2022-08-06T14:45,2022-08-06T19:45+00:00,32.1,7.3,23.06,1020,14.75,635.2,8,0.9
2022-08-06T15:00,2022-08-06T20:00+00:00,32.1,7.3,23.1,1020,15,800.6,8,0.7
2022-08-06T15:15,2022-08-06T20:15+00:00,32.1,7.3,23.1,1020,15.25,759.8,8,0.4
2022-08-06T15:30,2022-08-06T20:30+00:00,32.1,7.3,23.09,1020,15.5,605.3,8,0.5
2022-08-06T15:45,2022-08-06T20:45+00:00,32.1,7.3,23.11,1020,15.75,557.5,8,0.8
2022-08-06T16:00,2022-08-06T21:00+00:00,32.1,7.3,23.18,1020,16,548.9,10,0.9
2022-08-06T16:15,2022-08-06T21:15+00:00,32.1,7.3,23.26,1020,16.25,489.7,9,0.7
2022-08-06T16:30,2022-08-06T21:30+00:00,32.1,7.3,23.3,1020,16.5,407,9,0.7
2022-08-06T16:45,2022-08-06T21:45+00:00,32.1,7.3,23.26,1020,16.75,354,7,0.4
2022-08-06T17:00,2022-08-06T22:00+00:00,32.1,7.3,23.21,1020,17,348.7,10,0.8
2022-08-06T17:15,2022-08-06T22:15+00:00,32,7.4,23.1,1020,17.25,324.6,14,1.8
2022-08-06T17:30,2022-08-06T22:30+00:00,32,7.4,22.72,1020,17.5,278.9,16,1.7
2022-08-06T17:45,2022-08-06T22:45+00:00,32,7.4,22.66,1020,17.75,258.5,12,1.8
2022-08-06T18:00,2022-08-06T23:00+00:00,32,7.4,22.65,1020,18,243,13,1.6
2022-08-06T18:15,2022-08-06T23:15+00:00,32,7.4,22.6,1020,18.25,215.4,12,1.5
2022-08-06T18:30,2022-08-06T23:30+00:00,32,7.3,22.48,1020,18.5,176,8,0.9
2022-08-06T18:45,2022-08-06T23:45+00:00,31.9,7.3,22.07,1020,18.75,142.1,10,1
2022-08-06T19:00,2022-08-07T00:00+00:00,31.9,7.3,22.4,1020,19,81.1,10,1
2022-08-06T19:15,2022-08-07T00:15+00:00,31.9,7.3,22.24,1021,19.25,28.7,8,0.8
2022-08-06T19:30,2022-08-07T00:30+00:00,31.9,7.3,21.89,1021,19.5,7.2,8,0.9
2022-08-06T19:45,2022-08-07T00:45+00:00,31.9,7.3,21.65,1020,19.75,1,7,1.1
2022-08-06T20:00,2022-08-07T01:00+00:00,31.9,7.3,21.44,1020,20,0,8,1.3
2022-08-06T20:15,2022-08-07T01:15+00:00,31.8,7.3,21.09,1020,20.25,0,8,1.6
2022-08-06T20:30,2022-08-07T01:30+00:00,31.8,7.3,20.84,1020,20.5,0,8,1.5
2022-08-06T20:45,2022-08-07T01:45+00:00,31.8,7.3,20.88,1021,20.75,0,8,1.3
2022-08-06T21:00,2022-08-07T02:00+00:00,31.8,7.3,21.08,1021,21,0,10,1.3
2022-08-06T21:15,2022-08-07T02:15+00:00,31.8,7.3,21.41,1021,21.25,0,9,1.3
2022-08-06T21:30,2022-08-07T02:30+00:00,31.8,7.3,21.68,1021,21.5,0,7,1
2022-08-06T21:45,2022-08-07T02:45+00:00,31.8,7.2,21.83,1022,21.75,0,7,0.7
2022-08-06T22:00,2022-08-07T03:00+00:00,31.8,7.2,21.87,1022,22,0,6,0.4
2022-08-06T22:15,2022-08-07T03:15+00:00,31.8,7.2,21.78,1022,22.25,0,7,0.2
2022-08-06T22:30,2022-08-07T03:30+00:00,31.8,7.2,21.47,1022,22.5,0,6,0.3
2022-08-06T22:45,2022-08-07T03:45+00:00,31.8,7.2,21.47,1022,22.75,0,7,0.3
2022-08-06T23:00,2022-08-07T04:00+00:00,31.8,7.2,21.98,1022,23,0,7,0.2
2022-08-06T23:15,2022-08-07T04:15+00:00,31.8,7.2,22.06,1022,23.25,0,6,0.1
2022-08-06T23:30,2022-08-07T04:30+00:00,31.8,7.2,22.07,1022,23.5,0,6,0.1
2022-08-06T23:45,2022-08-07T04:45+00:00,31.8,7.2,22.07,1022,23.75,0,7,0.1
2022-08-07T00:00,2022-08-07T05:00+00:00,31.8,7.2,22.06,1022,0,0,6,0.1
2022-08-07T00:15,2022-08-07T05:15+00:00,31.8,7.2,22,1022,0.25,0,7,0.1
2022-08-07T00:30,2022-08-07T05:30+00:00,31.8,7.2,21.96,1021,0.5,0,6,0.1
2022-08-07T00:45,2022-08-07T05:45+00:00,31.8,7.2,21.95,1021,0.75,0,7,0.2
2022-08-07T01:00,2022-08-07T06:00+00:00,31.8,7.2,22,1021,1,0,7,0.2
2022-08-07T01:15,2022-08-07T06:15+00:00,31.8,7.2,21.9,1021,1.25,0,7,0.1
2022-08-07T01:30,2022-08-07T06:30+00:00,31.7,7.2,21.61,1021,1.5,0,7,0.2
2022-08-07T01:45,2022-08-07T06:45+00:00,31.7,7.2,21.49,1021,1.75,0,6,0.1
2022-08-07T02:00,2022-08-07T07:00+00:00,31.6,7.2,21.48,1021,2,0,6,0.2
2022-08-07T02:15,2022-08-07T07:15+00:00,31.6,7.2,21.45,1021,2.25,0,8,0.4
2022-08-07T02:30,2022-08-07T07:30+00:00,31.5,7.2,21.47,1020,2.5,0,7,0.3
2022-08-07T02:45,2022-08-07T07:45+00:00,31.5,7.2,21.5,1020,2.75,0,6,0.2
2022-08-07T03:00,2022-08-07T08:00+00:00,31.5,7.2,21.52,1020,3,0,6,0.2
2022-08-07T03:15,2022-08-07T08:15+00:00,31.5,7.2,21.54,1020,3.25,0,6,0.1
2022-08-07T03:30,2022-08-07T08:30+00:00,31.5,7.2,21.59,1020,3.5,0,6,0.2
2022-08-07T03:45,2022-08-07T08:45+00:00,31.5,7.3,21.85,1020,3.75,0,8,0.9
2022-08-07T04:00,2022-08-07T09:00+00:00,31.5,7.3,22.3,1020,4,0,12,1
2022-08-07T04:15,2022-08-07T09:15+00:00,31.5,7.3,22.45,1020,4.25,0,7,0.8
2022-08-07T04:30,2022-08-07T09:30+00:00,31.5,7.3,22.62,1020,4.5,0,8,0.8
2022-08-07T04:45,2022-08-07T09:45+00:00,31.5,7.3,22.84,1020,4.75,0,7,0.9
2022-08-07T05:00,2022-08-07T10:00+00:00,31.5,7.3,22.88,1020,5,0,7,0.9
2022-08-07T05:15,2022-08-07T10:15+00:00,31.5,7.3,22.86,1021,5.25,0,8,1
2022-08-07T05:30,2022-08-07T10:30+00:00,31.3,7.4,22.93,1020,5.5,0,11,1.8
2022-08-07T05:45,2022-08-07T10:45+00:00,31.3,7.4,23.07,1021,5.75,0.1,10,1.8
2022-08-07T06:00,2022-08-07T11:00+00:00,31.2,7.4,23.29,1021,6,2.5,9,1.5
2022-08-07T06:15,2022-08-07T11:15+00:00,31.2,7.4,23.63,1021,6.25,15.2,9,1.7
2022-08-07T06:30,2022-08-07T11:30+00:00,31.2,7.4,24.17,1021,6.5,47.6,9,1.8
2022-08-07T06:45,2022-08-07T11:45+00:00,31.2,7.4,24.5,1021,6.75,107.2,8,1.5
2022-08-07T07:00,2022-08-07T12:00+00:00,31.1,7.4,24.62,1021,7,192.2,11,1.6
2022-08-07T07:15,2022-08-07T12:15+00:00,31.1,7.4,24.72,1021,7.25,299.6,7,1
2022-08-07T07:30,2022-08-07T12:30+00:00,31.1,7.3,24.92,1021,7.5,395.8,8,1
2022-08-07T07:45,2022-08-07T12:45+00:00,31.1,7.3,24.92,1021,7.75,482,6,0.4
2022-08-07T08:00,2022-08-07T13:00+00:00,31.1,7.3,24.91,1021,8,544.1,5,0.2
2022-08-07T08:15,2022-08-07T13:15+00:00,31.1,7.3,24.93,1021,8.25,659.7,6,0.4
2022-08-07T08:30,2022-08-07T13:30+00:00,31.1,7.3,25.04,1021,8.5,744.5,5,0.5
2022-08-07T08:45,2022-08-07T13:45+00:00,31.1,7.3,25.21,1022,8.75,882.2,7,0.7
2022-08-07T09:00,2022-08-07T14:00+00:00,31.1,7.4,25.44,1022,9,979.6,9,1.7
2022-08-07T09:15,2022-08-07T14:15+00:00,31.1,7.5,25.63,1022,9.25,1069.1,10,1.8
2022-08-07T09:30,2022-08-07T14:30+00:00,31.1,7.5,25.75,1022,9.5,1147.7,9,1.7
2022-08-07T09:45,2022-08-07T14:45+00:00,31.1,7.5,25.87,1022,9.75,1188.9,11,1.7
2022-08-07T10:00,2022-08-07T15:00+00:00,31.1,7.4,25.94,1022,10,1311.6,8,1.4
2022-08-07T10:15,2022-08-07T15:15+00:00,31,7.4,26.07,1022,10.25,1331.9,7,0.9
2022-08-07T10:30,2022-08-07T15:30+00:00,31,7.3,26.12,1022,10.5,1466.5,7,0.6
2022-08-07T10:45,2022-08-07T15:45+00:00,31,7.3,26.15,1022,10.75,1553.5,6,0.4
